NAME,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MIN,MAX,MED,AMEAN,GMEAN,STD,GSTATS_N,GSTATS_MIN,GSTATS_MAX,GSTATS_MED,GSTATS_AMEAN,GSTATS_GMEAN,GSTATS_STD,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,21,314,314,0.149251089,0.528757811,0.273532361,0.270959197,0.264273175,0.061650831,314,0.147453681,0.41224426,0.253785521,0.251581218,0.246349014,0.051482208,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,13,734,734,0.31190151,1.149374247,0.739526689,0.727927933,0.71173404,0.145223758,734,0.2954503,1.005174518,0.691589057,0.67891446,0.662561557,0.140916991,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,14,669,669,0.079786308,1.149374247,0.238710433,0.262254227,0.233362074,0.129292158,669,0.079122558,0.750987709,0.210892379,0.233707933,0.210069533,0.109820877,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,11,804,804,0.159799784,0.792342663,0.239956066,0.260753387,0.25112299,0.082019278,804,0.144209579,0.765479565,0.212330654,0.232127818,0.223594982,0.073322806,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,10,598,560,0.167307645,2.648122311,0.494194508,0.597338549,0.541377176,0.312181703,560,0.167307645,2.480480671,0.445408672,0.540339296,0.491990716,0.274958886,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,12,252,252,0.241603419,0.951434374,0.548021674,0.545579063,0.518364755,0.171228189,252,0.207591683,0.922744334,0.486855298,0.49299087,0.465074338,0.166313286,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,17,295,236,0.16467467,2.516303539,0.973262906,1.055655938,1.007287394,0.336144347,236,0.16467467,2.516303539,0.881844282,0.978946949,0.928635292,0.338743073,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,18,307,237,0.415338188,2.605042219,0.753476441,0.977176667,0.867375749,0.510540713,237,0.410231501,2.523415089,0.713974416,0.925969263,0.823705266,0.486496805,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,24,24,3,0.820841849,1.843526483,1.149932384,1.271433572,1.202800847,0.522056385,3,0.820841849,1.783021092,1.141644001,1.248502314,1.186630636,0.489909429,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,15,482,482,0.111437991,1.075532794,0.319164336,0.374791638,0.32692698,0.20017503,482,0.108441181,0.893293381,0.280576289,0.339086227,0.295489262,0.181662831,,
M_199710-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594991537,1595002203,ATLANTIS_NEUS,16,581,581,0.237183258,1.266860723,0.518077672,0.561719464,0.516688254,0.227912712,581,0.205637425,1.066356897,0.464752674,0.498101899,0.46026424,0.195086852,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,2,1516,1516,0.127574071,0.612137556,0.292768925,0.304630721,0.292754883,0.086956187,1516,0.105741158,0.600647271,0.273723185,0.288206997,0.276912674,0.083489804,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,3,772,772,0.098420195,0.280849069,0.174284786,0.177771262,0.174987535,0.031677107,772,0.090977274,0.257455051,0.16581513,0.168158577,0.165694195,0.028657063,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,0,673,445,0.029550493,1.422338605,0.505124807,0.583616151,0.349919674,0.471763026,445,0.029089436,1.370010376,0.464493573,0.567230663,0.328062936,0.474348832,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,1,684,680,0.324190408,1.140635967,0.575139582,0.618834622,0.595936908,0.175727862,680,0.303050518,1.131347418,0.551249504,0.596481223,0.572050797,0.178649944,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,7,566,533,0.29191336,0.910537183,0.499605447,0.517337692,0.505115383,0.114607637,533,0.282618999,0.89991188,0.488125533,0.506851855,0.493740574,0.117537732,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,6,947,947,0.1263742,0.619021118,0.275353462,0.288754248,0.272938957,0.097113951,947,0.12132591,0.612663269,0.260960251,0.275432739,0.260316462,0.093356436,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,4,210,186,0.412323833,1.667524815,0.663591743,0.698849927,0.680573248,0.173765455,186,0.409847885,1.667524815,0.64310503,0.676954336,0.657675677,0.176093803,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,5,562,562,0.128660858,0.721017599,0.27352187,0.292886401,0.270300687,0.117127182,562,0.128016412,0.700428963,0.262518436,0.2815659,0.260613358,0.11109044,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,26,865,865,0.132475927,0.269696951,0.187596992,0.190582262,0.187665779,0.03326328,865,0.131405845,0.262273759,0.185798526,0.188334946,0.185409557,0.033148101,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,27,1356,1356,0.072911978,0.295754611,0.147361979,0.148465672,0.145115041,0.031804561,1356,0.068637438,0.270650357,0.145011142,0.144702135,0.141419816,0.030615089,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,28,2006,2006,0.05356713,0.317559391,0.103699155,0.111909538,0.107044422,0.035049672,2006,0.05314618,0.298415691,0.097082116,0.107146812,0.102409668,0.033886827,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,8,331,330,0.272546053,0.662726045,0.364549339,0.388393984,0.38113575,0.0782038,330,0.267634958,0.659102798,0.358632565,0.381579983,0.374103498,0.078780047,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,29,1501,1501,0.029559756,0.217999086,0.128584519,0.127838325,0.124289676,0.026350439,1501,0.029116323,0.201734066,0.122808203,0.120515325,0.11679701,0.025837277,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,9,856,856,0.099079125,0.768223763,0.381445944,0.369225135,0.349865553,0.108326924,856,0.096874878,0.764695704,0.370687395,0.357649939,0.337110533,0.110019019,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,22,888,888,0.202320099,0.417265445,0.282149762,0.282402103,0.279684326,0.039451598,888,0.189915881,0.408109635,0.27567032,0.275950818,0.273360567,0.038066182,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,19,892,892,0.26034376,0.472026825,0.330908716,0.341732077,0.339137453,0.043127855,892,0.249152169,0.456082046,0.327068776,0.33591974,0.333573782,0.040450608,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,23,20,16,0.452987522,0.815288782,0.625095725,0.615504365,0.603669314,0.124417754,16,0.449002087,0.81235677,0.6231215,0.612411633,0.600489846,0.124554927,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,25,1818,1269,0.163049564,0.595834374,0.283191085,0.293038706,0.287350424,0.061325529,1269,0.163049564,0.593220055,0.277869046,0.289577147,0.283776894,0.061772058,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,20,511,511,0.26784128,0.483518034,0.32811892,0.330903387,0.329542287,0.031117799,511,0.257705331,0.462507308,0.31621024,0.322047622,0.320803563,0.029326037,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,21,314,314,0.200484678,0.378832668,0.288369805,0.282345154,0.279787582,0.037324036,314,0.199004889,0.370924413,0.283767432,0.278643921,0.276188342,0.03634804,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,13,734,734,0.344675541,0.620769501,0.499423653,0.500768306,0.498277938,0.049677719,734,0.335471332,0.616336763,0.490630209,0.492652533,0.489871115,0.052047257,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,14,669,669,0.142752364,0.501164258,0.310933679,0.306479268,0.295228143,0.080694027,669,0.140357837,0.48061204,0.294420481,0.292914345,0.281970587,0.07846134,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,11,804,804,0.228254616,0.483518034,0.291786373,0.301518319,0.298473059,0.045409553,804,0.221763223,0.458393186,0.282303095,0.291528501,0.288734972,0.042712353,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,10,598,560,0.232412696,0.939839542,0.396439612,0.412029901,0.405286092,0.082553629,560,0.232412681,0.932555258,0.384833038,0.399224226,0.392748727,0.080234781,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,12,252,252,0.268160969,0.560733676,0.42151019,0.416238797,0.410585582,0.068046922,252,0.257705331,0.556617498,0.410194486,0.404666694,0.398797153,0.068611362,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,17,295,236,0.178046405,0.684995532,0.406015068,0.410978671,0.40852499,0.044607677,236,0.17804639,0.684995532,0.398184389,0.404504103,0.401898822,0.045961252,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,18,307,237,0.26659894,0.510474682,0.347590029,0.365521113,0.361521232,0.055276024,237,0.26659894,0.508810699,0.346521139,0.36294991,0.358993947,0.054852092,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,24,24,3,0.353269845,0.449802011,0.399958253,0.401010036,0.399068585,0.048274677,3,0.353269845,0.448243707,0.398359537,0.399957697,0.39807539,0.047507096,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,15,482,482,0.175409451,0.543945074,0.311243147,0.327421424,0.314980722,0.090858144,482,0.171704665,0.527973235,0.306428045,0.320280284,0.308039523,0.089138017,,
M_199710-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594992955,1595002203,ATLANTIS_NEUS,16,581,581,0.265031427,0.476890892,0.368435949,0.366326326,0.363199013,0.047643253,581,0.25433442,0.462937951,0.357448876,0.354172239,0.351369443,0.044322121,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,2,1516,1516,0.079358853,0.138909832,0.091862366,0.096917208,0.096370816,0.010719278,1516,0.079197906,0.127155289,0.090950236,0.094611725,0.094295123,0.008001533,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,3,772,772,0.077792771,0.104345635,0.085883409,0.086508865,0.086431962,0.003716489,772,0.077497311,0.100508116,0.085711338,0.08607945,0.086022064,0.003180853,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,0,673,445,0.056520551,0.424952775,0.09015169,0.090212559,0.087138839,0.032564936,445,0.056413114,0.424952775,0.090147443,0.088974825,0.086442271,0.029117564,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,1,684,680,0.085000001,0.309790581,0.102728717,0.109755234,0.106968054,0.029502929,680,0.084999993,0.302434832,0.098634258,0.104563134,0.102475546,0.026232641,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,7,566,533,0.131442443,0.339954436,0.213881612,0.217296087,0.212758177,0.044529055,533,0.128352404,0.338838875,0.210821867,0.214463082,0.209659353,0.045489717,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,6,947,947,0.081657261,0.203485444,0.118289523,0.120351338,0.117944248,0.024297754,947,0.080908358,0.200720951,0.11491558,0.117567532,0.115345066,0.023183809,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,4,210,186,0.08299996,0.375915051,0.163182124,0.171158236,0.166525802,0.042848114,186,0.082999937,0.375915051,0.147237763,0.15878273,0.15384273,0.043592747,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,5,562,562,0.079134136,0.154736638,0.10388092,0.10717535,0.105353752,0.020093147,562,0.078772254,0.149538547,0.101587795,0.103477142,0.102136755,0.01691056,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,26,865,865,0.064221241,0.133268803,0.093227476,0.093904326,0.092291538,0.017324815,865,0.063717403,0.129013434,0.091872469,0.092760809,0.09114126,0.017279032,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,27,1356,1356,0.06310042,0.132899255,0.080679007,0.0805358,0.080063247,0.00903643,1356,0.06244934,0.124645382,0.080419026,0.079910988,0.079449321,0.008833768,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,28,2006,2006,0.068462163,0.118270546,0.078369841,0.079469036,0.079315411,0.005032621,2006,0.06841661,0.114425845,0.078218974,0.079273268,0.079125372,0.004917919,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,8,331,330,0.131528735,0.292129099,0.18213518,0.18901651,0.185922586,0.035017932,330,0.127597094,0.291128665,0.180304244,0.186192186,0.18293677,0.035633969,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,29,1501,1501,0.056536771,0.09236268,0.082483597,0.081322059,0.081176151,0.004580512,1501,0.056434326,0.090342619,0.082350686,0.081157987,0.081004886,0.004683559,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,9,856,856,0.076890983,0.315469146,0.140739352,0.151077421,0.142445845,0.051380737,856,0.076667778,0.314637542,0.135259122,0.148089054,0.139378502,0.051422853,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,22,888,888,0.101314262,0.207087144,0.162058279,0.159616742,0.158603188,0.01732837,888,0.100089207,0.204052255,0.160272419,0.157681109,0.156660534,0.017299353,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,19,892,892,0.137089267,0.231729254,0.175058186,0.178181159,0.177285285,0.018145727,892,0.131156415,0.226106256,0.174211964,0.176351342,0.175499906,0.017519815,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,23,20,16,0.213951766,0.32433188,0.283375561,0.27272938,0.270235179,0.037190652,16,0.213551149,0.323691696,0.282115757,0.271866952,0.269366045,0.037206334,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,25,1818,1269,0.098410137,0.239852265,0.159350842,0.158836018,0.156020028,0.029535514,1269,0.096982382,0.239713594,0.157480016,0.157650219,0.154727917,0.030040078,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,20,511,511,0.130934298,0.229983404,0.160803497,0.163083691,0.162528351,0.013868533,511,0.126979306,0.226070806,0.156423941,0.158716886,0.158153956,0.013770475,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,21,314,314,0.10255897,0.185521767,0.145058393,0.142303021,0.14130867,0.016582635,314,0.101971351,0.182067662,0.143286318,0.140345814,0.139381941,0.016224081,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,13,734,734,0.172080308,0.287357062,0.240769848,0.239449016,0.238328416,0.022814383,734,0.167532355,0.285749584,0.237478718,0.236125402,0.234888161,0.023800239,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,14,669,669,0.079432182,0.241681993,0.139151156,0.1386313,0.132881511,0.0397976,669,0.079027563,0.23347418,0.133452624,0.134522139,0.129170815,0.038064226,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,11,804,804,0.110835701,0.222577393,0.139328733,0.14434953,0.143027776,0.020612625,804,0.107585408,0.21807915,0.135054991,0.139763245,0.138478608,0.020003259,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,10,598,560,0.115358196,0.378889054,0.19551751,0.200518265,0.198068278,0.033426398,560,0.115358196,0.378384948,0.190958202,0.195839282,0.193408632,0.033014804,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,12,252,252,0.132459864,0.267632961,0.20600675,0.202475129,0.199942298,0.031726765,252,0.126999095,0.266183048,0.199655443,0.197399309,0.194693365,0.032446565,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,17,295,236,0.12927185,0.30247736,0.201814681,0.203271598,0.2028734,0.012863627,236,0.129271865,0.30247736,0.200901002,0.202210383,0.201812178,0.01284482,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,18,307,237,0.158419266,0.228110403,0.193711475,0.193294747,0.192935847,0.0117801,237,0.158195123,0.228110403,0.193543136,0.192985027,0.192617888,0.011900938,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,24,24,3,0.194705904,0.208797023,0.202403709,0.201968879,0.201886508,0.007055616,3,0.194705904,0.208660766,0.202366874,0.201911181,0.201830338,0.006988583,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,15,482,482,0.087102927,0.258922845,0.153311029,0.160321789,0.15465467,0.04286857,482,0.086398385,0.252970397,0.150151059,0.156945305,0.151266696,0.042485665,,
M_199710-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199710,M,STATS,mg m^-3,1594995703,1595002203,ATLANTIS_NEUS,16,581,581,0.13103044,0.232316807,0.188486636,0.184389726,0.182784239,0.024043844,581,0.12494351,0.227336451,0.184701338,0.180530792,0.178889382,0.023970656,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,2,1516,1516,0.295205832,1.252729893,0.584191203,0.612191249,0.590453183,0.168539065,1516,0.262736887,1.2208184,0.550777435,0.581855367,0.562097767,0.15819541,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,3,772,772,0.242151409,0.57190001,0.371396303,0.378090002,0.374165391,0.0551297,772,0.233340129,0.526552916,0.36060518,0.364058305,0.36079025,0.048876066,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,0,673,461,0.113826156,14.53201008,1.115352154,2.436794992,1.067355394,2.918895281,461,0.113207772,14.53200817,0.980608165,2.358614921,1.009727235,2.876444253,,
M_199710-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199710,M,STATS,mg m^-3,1592014358,1595002203,ATLANTIS_NEUS,1,684,682,0.639807343,3.507525444,1.1925596,1.368944742,1.278895926,0.547364421,682,0.600906432,3.432582855,1.122152925,1.299296171,1.210381175,0.531940713,,
